1_LT_001_PV,2_PIT_001_PV,3_AIT_005_PV,2_FIC_401_SP,2_FIC_601_SP,1_P_005_STATUS,2_FIC_601_PV,2_MV_601_STATUS,2_FIC_301_PV,3_AIT_003_PV,2_FIC_601_CO,2_FQ_501_PV,2_FIC_401_PV,2_LT_001_PV,2_MV_401_STATUS,2A_AIT_001_PV,2_DPIT_001_PV,2_FIC_501_CO,2B_AIT_001_PV,2_FIC_201_CO,2_FQ_101_PV,1_MV_003_STATUS,2B_AIT_003_PV,2_MV_003_STATUS,2_PIT_002_PV,2_FIC_301_CO,2_MV_201_STATUS,2B_AIT_002_PV,1_AIT_001_PV,2_P_003_STATUS,2_MCV_501_CO,2_FQ_201_PV,2_FIC_201_PV,1_P_003_STATUS,3_AIT_004_PV,LEAK_DIFF_PRESSURE,2B_AIT_004_PV,2_FIT_001_PV,2_MCV_101_CO,2_FIC_301_SP,2_FIC_101_PV,2A_AIT_002_PV,2_FIC_401_CO,2_MCV_301_CO,1_P_001_STATUS,2_FIC_101_CO,2_FIT_002_PV,1_MV_001_STATUS,3_AIT_002_PV,2_MCV_601_CO,2_MV_101_STATUS,1_AIT_005_PV,2_LT_002_PV,2_PIC_003_PV,2_PIC_003_CO,2_MV_006_STATUS,2_MV_501_STATUS,2_FIC_201_SP,1_AIT_004_PV,2_P_003_SPEED,2_PIT_003_PV,2_FIC_501_PV,TOTAL_CONS_REQUIRED_FLOW,3_FIT_001_PV,1_FIT_001_PV,2_FIC_501_SP,2_FIT_003_PV,2_MCV_201_CO,1_P_006_STATUS,2A_AIT_004_PV,2_MCV_401_CO,2_FIC_101_SP,2A_AIT_003_PV,2_P_004_SPEED,2_FQ_601_PV,2_FQ_301_PV,2_FQ_401_PV,1_AIT_003_PV,3_LT_001_PV,2_MV_301_STATUS,2_MCV_007_CO,1_MV_002_STATUS,1_AIT_002_PV,"Attack LABLE (1:No Attack, -1:Attack)"
57.6276,152.106,0.478306,0.12,0.12,2,0.0896534,1,0.0633939,7.06391,25.694,0.0942276,0.0954774,69.4143,1,0.169922,2547.04,25.2705,0.19043,29.8522,0.0473104,1,8.74081,2,90.7801,24.2478,1,9.07523,169.057,1,29.8557,0.0975993,0.100519,2,648.807,61.0087,474.448,2.26416,25.6763,0.11,0.0473104,8.02E-41,26.3524,26.3468,2,23.7567,0.508064,2,8279.1,23.7301,1,0.241251,76.505,0.0240593,50,1,1,0.12,443.83,-0.0132315,0.0240593,0.0935241,0.69,0.00145599,1.91245,0.12,0,25.2648,1,474.904,24.2204,0.1,8.6875,0.0305578,0.0905797,0.0632592,0.0965114,11.9471,64.2605,1,0,1,0.667467,-1
57.6276,152.106,0.478306,0.12,0.12,2,0.0896534,1,0.0633939,7.06391,25.694,0.0942276,0.0954774,69.4143,1,0.169922,2547.04,25.2705,0.189453,29.8522,0.0473104,1,8.72766,2,90.7801,24.2478,1,9.31061,169.057,1,29.8557,0.0975993,0.100519,2,648.807,61.0087,474.379,2.26416,25.6763,0.11,0.0473104,8.39E-41,26.3524,26.3468,2,23.7567,0.508064,2,8279.1,23.7301,1,0.241251,76.505,0.0240593,50,1,1,0.12,443.83,-0.0132315,0.0240593,0.0935241,0.69,0.00145599,1.91245,0.12,0,25.2648,1,474.819,24.2204,0.1,8.6875,0.0305578,0.0905797,0.0632592,0.0965114,11.9471,64.2605,1,0,1,0.667467,-1
57.6276,152.106,0.478306,0.12,0.12,2,0.0896534,1,0.0633939,7.06391,25.694,0.0942276,0.0954774,69.4143,1,0.169922,2547.04,25.2705,0.189453,29.8522,0.0473104,1,8.72766,2,90.7801,24.2478,1,9.31061,169.057,1,29.8557,0.0975993,0.100519,2,648.807,61.0087,474.379,2.26416,25.6763,0.11,0.0473104,8.39E-41,26.3524,26.3468,2,23.7567,0.508064,2,8279.1,23.7301,1,0.241251,76.505,0.0240593,50,1,1,0.12,443.83,-0.0132315,0.0240593,0.0935241,0.69,0.00145599,1.91245,0.12,0,25.2648,1,474.819,24.2204,0.1,8.6875,0.0305578,0.0905797,0.0632592,0.0965114,11.9471,64.2605,1,0,1,0.667467,-1
57.6276,152.106,0.478306,0.12,0.12,2,0.0896534,1,0.0633939,7.06391,25.694,0.0942276,0.0954774,69.4143,1,0.169922,2547.04,25.2705,0.189453,29.8522,0.0473104,1,8.72766,2,90.7801,24.2478,1,9.31061,169.057,1,29.8557,0.0975993,0.100519,2,648.807,61.0087,474.379,2.26416,25.6763,0.11,0.0473104,8.39E-41,26.3524,26.3468,2,23.7567,0.508064,2,8279.1,23.7301,1,0.241251,76.505,0.0240593,50,1,1,0.12,443.83,-0.0132315,0.0240593,0.0935241,0.69,0.00145599,1.91245,0.12,0,25.2648,1,474.819,24.2204,0.1,8.6875,0.0305578,0.0905797,0.0632592,0.0965114,11.9471,64.2605,1,0,1,0.667467,-1
57.6276,152.106,0.478306,0.12,0.12,2,0.0896534,1,0.0633939,7.06391,25.694,0.0942276,0.0954774,69.4143,1,0.169922,2547.04,25.2705,0.189453,29.8522,0.0473104,1,8.72766,2,90.7801,24.2478,1,9.31061,169.057,1,29.8557,0.0975993,0.100519,2,648.807,61.0087,474.379,2.26416,25.6763,0.11,0.0473104,8.39E-41,26.3524,26.3468,2,23.7567,0.508064,2,8279.1,23.7301,1,0.241251,76.505,0.0240593,50,1,1,0.12,443.83,-0.0132315,0.0240593,0.0935241,0.69,0.00145599,1.91245,0.12,0,25.2648,1,474.819,24.2204,0.1,8.6875,0.0305578,0.0905797,0.0632592,0.0965114,11.9471,64.2605,1,0,1,0.667467,-1
57.6276,152.106,0.478306,0.12,0.12,2,0.0896534,1,0.0633939,7.06391,25.694,0.0942276,0.0954774,69.4143,1,0.169922,2547.04,25.2705,0.189453,29.8522,0.0473104,1,8.72766,2,90.7801,24.2478,1,9.31061,169.057,1,29.8557,0.0975993,0.100519,2,648.807,61.0087,474.379,2.26416,25.6763,0.11,0.0473104,8.39E-41,26.3524,26.3468,2,23.7567,0.508064,2,8279.1,23.7301,1,0.241251,76.505,0.0240593,50,1,1,0.12,443.83,-0.0132315,0.0240593,0.0935241,0.69,0.00145599,1.91245,0.12,0,25.2648,1,474.819,24.2204,0.1,8.6875,0.0305578,0.0905797,0.0632592,0.0965114,11.9471,64.2605,1,0,1,0.667467,-1
57.8144,152.218,0.478366,0.12,0.12,2,0.0902307,1,0.0734889,7.10093,25.9703,0.090648,0.0950205,69.412,1,0.169922,2542.66,25.5584,0.189453,30.1381,0.0473104,1,8.72766,2,90.6455,24.5735,1,9.31061,169.132,1,30.1381,0.0951849,0.0928094,2,637.873,61.2069,474.379,2.26346,25.9703,0.11,0.0473104,8.39E-41,26.584,26.584,2,24.2583,0.519511,2,8279.1,24.2583,1,0.24124,76.7616,0.0241773,50,1,1,0.12,443.729,-0.0143707,0.0241773,0.090879,0.69,0.00131913,1.91252,0.12,0,25.5584,1,474.819,24.5735,0.1,8.6875,0.0310086,0.0896139,0.0787742,0.0953867,11.9481,64.3209,1,0,1,0.655468,-1
57.8144,152.218,0.478366,0.12,0.12,2,0.0902307,1,0.0734889,7.10093,25.9703,0.090648,0.0950205,69.412,1,0.169922,2542.66,25.5584,0.189453,30.1381,0.0473104,1,8.72766,2,90.6455,24.5735,1,9.31061,169.132,1,30.1381,0.0951849,0.0928094,2,637.873,61.2069,474.379,2.26346,25.9703,0.11,0.0473104,8.39E-41,26.584,26.584,2,24.2583,0.519511,2,8279.1,24.2583,1,0.24124,76.7616,0.0241773,50,1,1,0.12,443.729,-0.0143707,0.0241773,0.090879,0.69,0.00131913,1.91252,0.12,0,25.5584,1,474.819,24.5735,0.1,8.6875,0.0310086,0.0896139,0.0787742,0.0953867,11.9481,64.3209,1,0,1,0.655468,-1
57.8144,152.218,0.478366,0.12,0.12,2,0.0902307,1,0.0734889,7.10093,25.9703,0.090648,0.0950205,69.412,1,0.169922,2542.66,25.5584,0.189453,30.1381,0.0473104,1,8.72766,2,90.6455,24.5735,1,9.31061,169.132,1,30.1381,0.0951849,0.0928094,2,637.873,61.2069,474.379,2.26346,25.9703,0.11,0.0473104,8.39E-41,26.584,26.584,2,24.2583,0.519511,2,8279.1,24.2583,1,0.24124,76.7616,0.0241773,50,1,1,0.12,443.729,-0.0143707,0.0241773,0.090879,0.69,0.00131913,1.91252,0.12,0,25.5584,1,474.819,24.5735,0.1,8.6875,0.0310086,0.0896139,0.0787742,0.0953867,11.9481,64.3209,1,0,1,0.655468,-1
57.8144,152.218,0.478366,0.12,0.12,2,0.0902307,1,0.0734889,7.10093,25.9703,0.090648,0.0950205,69.412,1,0.169922,2542.66,25.5584,0.189453,30.1381,0.0473104,1,8.72766,2,90.6455,24.5735,1,9.31061,169.132,1,30.1381,0.0951849,0.0928094,2,637.873,61.2069,474.379,2.26346,25.9703,0.11,0.0473104,8.39E-41,26.584,26.584,2,24.2583,0.519511,2,8279.1,24.2583,1,0.24124,76.7616,0.0241773,50,1,1,0.12,443.729,-0.0143707,0.0241773,0.090879,0.69,0.00131913,1.91252,0.12,0,25.5584,1,474.819,24.5735,0.1,8.6875,0.0310086,0.0896139,0.0787742,0.0953867,11.9481,64.3209,1,0,1,0.655468,-1
57.8144,152.218,0.478366,0.12,0.12,2,0.0902307,1,0.0734889,7.10093,25.9703,0.090648,0.0950205,69.412,1,0.169922,2542.66,25.5584,0.189453,30.1381,0.0473104,1,8.72766,2,90.6455,24.5735,1,9.31061,169.132,1,30.1381,0.0951849,0.0928094,2,637.873,61.2069,474.379,2.26346,25.9703,0.11,0.0473104,8.39E-41,26.584,26.584,2,24.2583,0.519511,2,8279.1,24.2583,1,0.24124,76.7616,0.0241773,50,1,1,0.12,443.729,-0.0143707,0.0241773,0.090879,0.69,0.00131913,1.91252,0.12,0,25.5584,1,474.819,24.5735,0.1,8.6875,0.0310086,0.0896139,0.0787742,0.0953867,11.9481,64.3209,1,0,1,0.655468,-1
58.3197,152.401,0.478333,0.12,0.12,2,0.0883523,1,0.0851463,7.10921,26.276,0.0920053,0.0959531,69.3982,1,0.169922,2543.02,25.8106,0.189453,30.2917,0.0172486,1,8.72789,2,90.775,24.7011,1,9.24619,169.127,1,30.2772,0.0980729,0.0980729,2,635.271,61.3866,474.239,2.26422,26.2557,0.11,0.0172486,8.83E-41,26.7997,26.7952,2,25.1128,0.528056,2,8279.1,25.0714,1,0.241269,76.6493,0.0241655,50,1,1,0.12,443.623,-0.0140674,0.0241655,0.0920053,0.69,0.00130929,1.91033,0.12,0,25.7998,1,474.808,24.6814,0.1,8.6875,0.0315577,0.0883523,0.0851463,0.0959531,11.9459,64.3404,1,0,1,0.667467,-1
58.3197,152.401,0.478333,0.12,0.12,2,0.0883523,1,0.0851463,7.10921,26.276,0.0920053,0.0959531,69.3982,1,0.169922,2543.02,25.8106,0.189453,30.2917,0.0172486,1,8.72789,2,90.775,24.7011,1,9.24619,169.127,1,30.2772,0.0980729,0.0980729,2,635.271,61.3866,474.239,2.26422,26.2557,0.11,0.0172486,8.83E-41,26.7997,26.7952,2,25.1128,0.528056,2,8279.1,25.0714,1,0.241269,76.6493,0.0241655,50,1,1,0.12,443.623,-0.0140674,0.0241655,0.0920053,0.69,0.00130929,1.91033,0.12,0,25.7998,1,474.808,24.6814,0.1,8.6875,0.0315577,0.0883523,0.0851463,0.0959531,11.9459,64.3404,1,0,1,0.667467,-1
58.3197,152.401,0.478333,0.12,0.12,2,0.0883523,1,0.0851463,7.10921,26.276,0.0920053,0.0959531,69.3982,1,0.169922,2543.02,25.8106,0.189453,30.2917,0.0172486,1,8.72789,2,90.775,24.7011,1,9.24619,169.127,1,30.2772,0.0980729,0.0980729,2,635.271,61.3866,474.239,2.26422,26.2557,0.11,0.0172486,8.83E-41,26.7997,26.7952,2,25.1128,0.528056,2,8279.1,25.0714,1,0.241269,76.6493,0.0241655,50,1,1,0.12,443.623,-0.0140674,0.0241655,0.0920053,0.69,0.00130929,1.91033,0.12,0,25.7998,1,474.808,24.6814,0.1,8.6875,0.0315577,0.0883523,0.0851463,0.0959531,11.9459,64.3404,1,0,1,0.667467,-1
58.3197,152.401,0.478333,0.12,0.12,2,0.0883523,1,0.0851463,7.10921,26.276,0.0920053,0.0959531,69.3982,1,0.169922,2543.02,25.8106,0.189453,30.2917,0.0172486,1,8.72789,2,90.775,24.7011,1,9.24619,169.127,1,30.2772,0.0980729,0.0980729,2,635.271,61.3866,474.239,2.26422,26.2557,0.11,0.0172486,8.83E-41,26.7997,26.7952,2,25.1128,0.528056,2,8279.1,25.0714,1,0.241269,76.6493,0.0241655,50,1,1,0.12,443.623,-0.0140674,0.0241655,0.0920053,0.69,0.00130929,1.91033,0.12,0,25.7998,1,474.808,24.6814,0.1,8.6875,0.0315577,0.0883523,0.0851463,0.0959531,11.9459,64.3404,1,0,1,0.667467,-1
58.3197,152.401,0.478333,0.12,0.12,2,0.0883523,1,0.0851463,7.10921,26.276,0.0920053,0.0959531,69.3982,1,0.169922,2543.02,25.8106,0.189453,30.2917,0.0172486,1,8.72789,2,90.775,24.7011,1,9.24619,169.127,1,30.2772,0.0980729,0.0980729,2,635.271,61.3866,474.239,2.26422,26.2557,0.11,0.0172486,8.83E-41,26.7997,26.7952,2,25.1128,0.528056,2,8279.1,25.0714,1,0.241269,76.6493,0.0241655,50,1,1,0.12,443.623,-0.0140674,0.0241655,0.0920053,0.69,0.00130929,1.91033,0.12,0,25.7998,1,474.808,24.6814,0.1,8.6875,0.0315577,0.0883523,0.0851463,0.0959531,11.9459,64.3404,1,0,1,0.667467,-1
58.3197,152.401,0.478333,0.12,0.12,2,0.0883523,1,0.0851463,7.10921,26.276,0.0920053,0.0959531,69.3982,1,0.169922,2543.02,25.8106,0.189453,30.2917,0.0172486,1,8.72789,2,90.775,24.7011,1,9.24619,169.127,1,30.2772,0.0980729,0.0980729,2,635.271,61.3866,474.239,2.26422,26.2557,0.11,0.0172486,8.83E-41,26.7997,26.7952,2,25.1128,0.528056,2,8279.1,25.0714,1,0.241269,76.6493,0.0241655,50,1,1,0.12,443.623,-0.0140674,0.0241655,0.0920053,0.69,0.00130929,1.91033,0.12,0,25.7998,1,474.808,24.6814,0.1,8.6875,0.0315577,0.0883523,0.0851463,0.0959531,11.9459,64.3404,1,0,1,0.667467,-1
58.9872,152.579,0.478236,0.12,0.12,2,0.0883563,1,0.0850162,7.25005,26.5713,0.0933094,0.11071,69.3509,1,0.169922,2539.62,26.059,0.189453,30.5067,0.0172486,1,8.72789,2,90.8841,24.9372,1,9.24619,169.139,1,30.5173,0.0936821,0.0981669,2,635.983,61.3822,474.239,2.26319,26.5461,0.11,0.0172486,8.83E-41,26.7732,26.779,2,25.8996,0.539512,2,8279.1,25.8584,1,0.241339,76.3167,0.0239344,50,1,1,0.12,443.567,-0.0147149,0.0238095,0.092924,0.69,0.00136666,1.90956,0.12,0,26.034,1,474.808,24.9184,0.1,8.6875,0.0315823,0.0889102,0.086705,0.110778,11.9433,64.4235,1,0,1,0.709463,-1
58.9872,152.579,0.478236,0.12,0.12,2,0.0883563,1,0.0850162,7.25005,26.5713,0.0933094,0.11071,69.3509,1,0.169922,2539.62,26.059,0.189453,30.5067,0.0172486,1,8.72789,2,90.8841,24.9372,1,9.24619,169.139,1,30.5173,0.0936821,0.0981669,2,635.983,61.3822,474.239,2.26319,26.5461,0.11,0.0172486,8.83E-41,26.7732,26.779,2,25.8996,0.539512,2,8279.1,25.8584,1,0.241339,76.3167,0.0239344,50,1,1,0.12,443.567,-0.0147149,0.0238095,0.092924,0.69,0.00136666,1.90956,0.12,0,26.034,1,474.808,24.9184,0.1,8.6875,0.0315823,0.0889102,0.086705,0.110778,11.9433,64.4235,1,0,1,0.709463,-1
58.9872,152.579,0.478236,0.12,0.12,2,0.0883563,1,0.0850162,7.25005,26.5713,0.0933094,0.11071,69.3509,1,0.169922,2539.62,26.059,0.189453,30.5067,0.0172486,1,8.72789,2,90.8841,24.9372,1,9.24619,169.139,1,30.5173,0.0936821,0.0981669,2,635.983,61.3822,474.239,2.26319,26.5461,0.11,0.0172486,8.83E-41,26.7732,26.779,2,25.8996,0.539512,2,8279.1,25.8584,1,0.241339,76.3167,0.0239344,50,1,1,0.12,443.567,-0.0147149,0.0238095,0.092924,0.69,0.00136666,1.90956,0.12,0,26.034,1,474.808,24.9184,0.1,8.6875,0.0315823,0.0889102,0.086705,0.110778,11.9433,64.4235,1,0,1,0.709463,-1
58.9872,152.579,0.478236,0.12,0.12,2,0.0883563,1,0.0850162,7.25005,26.5713,0.0933094,0.11071,69.3509,1,0.169922,2539.62,26.059,0.189453,30.5067,0.0172486,1,8.72789,2,90.8841,24.9372,1,9.24619,169.139,1,30.5173,0.0936821,0.0981669,2,635.983,61.3822,474.239,2.26319,26.5461,0.11,0.0172486,8.83E-41,26.7732,26.779,2,25.8996,0.539512,2,8279.1,25.8584,1,0.241339,76.3167,0.0239344,50,1,1,0.12,443.567,-0.0147149,0.0238095,0.092924,0.69,0.00136666,1.90956,0.12,0,26.034,1,474.808,24.9184,0.1,8.6875,0.0315823,0.0889102,0.086705,0.110778,11.9433,64.4235,1,0,1,0.709463,-1
58.9872,152.579,0.478236,0.12,0.12,2,0.0883563,1,0.0850162,7.25005,26.5713,0.0933094,0.11071,69.3509,1,0.169922,2539.62,26.059,0.189453,30.5067,0.0172486,1,8.691,2,90.8841,24.9372,1,9.11973,169.139,1,30.5173,0.0936821,0.0981669,2,635.983,61.3822,474.279,2.26319,26.5461,0.11,0.0172486,9.00E-41,26.7732,26.779,2,25.8996,0.539512,2,8279.1,25.8584,1,0.241339,76.3167,0.0239344,50,1,1,0.12,443.567,-0.0147149,0.0238095,0.092924,0.69,0.00136666,1.90956,0.12,0,26.034,1,474.811,24.9184,0.1,8.6875,0.0315823,0.0889102,0.086705,0.110778,11.9433,64.4235,1,0,1,0.709463,-1
58.9872,152.579,0.478236,0.12,0.12,2,0.0883563,1,0.0850162,7.25005,26.5713,0.0933094,0.11071,69.3509,1,0.169922,2539.62,26.059,0.189453,30.5067,0.0172486,1,8.691,2,90.8841,24.9372,1,9.11973,169.139,1,30.5173,0.0936821,0.0981669,2,635.983,61.3822,474.279,2.26319,26.5461,0.11,0.0172486,9.00E-41,26.7732,26.779,2,25.8996,0.539512,2,8279.1,25.8584,1,0.241339,76.3167,0.0239344,50,1,1,0.12,443.567,-0.0147149,0.0238095,0.092924,0.69,0.00136666,1.90956,0.12,0,26.034,1,474.811,24.9184,0.1,8.6875,0.0315823,0.0889102,0.086705,0.110778,11.9433,64.4235,1,0,1,0.709463,-1
59.4315,152.754,0.478287,0.12,0.12,2,0.0980914,1,0.0858505,6.85972,26.6859,0.110596,0.10962,69.3408,1,0.169922,2539.73,26.148,0.189453,30.6555,0.0172486,1,8.691,2,90.2914,25.1444,1,9.11973,169.117,1,30.7394,0.110414,0.106465,2,644.742,61.7313,474.279,2.26415,26.6471,0.11,0.0172486,9.00E-41,26.8709,26.8662,2,26.6451,0.55786,2,8279.1,26.6037,1,0.241386,76.3117,0.0237328,50,1,1,0.12,443.46,-0.0147559,0.0237328,0.107774,0.69,0.00133634,1.9118,0.12,0,26.1972,1,474.811,25.1338,0.1,8.6875,0.0317134,0.0994993,0.0853477,0.110267,11.9446,64.4414,1,0,1,0.703463,-1
59.4315,152.754,0.478287,0.12,0.12,2,0.0980914,1,0.0858505,6.85972,26.6859,0.110596,0.10962,69.3408,1,0.169922,2539.73,26.148,0.189453,30.6555,0.0172486,1,8.691,2,90.2914,25.1444,1,9.11973,169.117,1,30.7394,0.110414,0.106465,2,644.742,61.7313,474.279,2.26415,26.6471,0.11,0.0172486,9.00E-41,26.8709,26.8662,2,26.6451,0.55786,2,8279.1,26.6037,1,0.241386,76.3117,0.0237328,50,1,1,0.12,443.46,-0.0147559,0.0237328,0.107774,0.69,0.00133634,1.9118,0.12,0,26.1972,1,474.811,25.1338,0.1,8.6875,0.0317134,0.0994993,0.0853477,0.110267,11.9446,64.4414,1,0,1,0.703463,-1
59.4315,152.754,0.478287,0.12,0.12,2,0.0980914,1,0.0858505,6.85972,26.6859,0.110596,0.10962,69.3408,1,0.169922,2539.73,26.148,0.189453,30.6555,0.0172486,1,8.691,2,90.2914,25.1444,1,9.11973,169.117,1,30.7394,0.110414,0.106465,2,644.742,61.7313,474.279,2.26415,26.6471,0.11,0.0172486,9.00E-41,26.8709,26.8662,2,26.6451,0.55786,2,8279.1,26.6037,1,0.241386,76.3117,0.0237328,50,1,1,0.12,443.46,-0.0147559,0.0237328,0.107774,0.69,0.00133634,1.9118,0.12,0,26.1972,1,474.811,25.1338,0.1,8.6875,0.0317134,0.0994993,0.0853477,0.110267,11.9446,64.4414,1,0,1,0.703463,-1
59.4315,152.754,0.478287,0.12,0.12,2,0.0980914,1,0.0858505,6.85972,26.6859,0.110596,0.10962,69.3408,1,0.169922,2539.73,26.148,0.189453,30.6555,0.0172486,1,8.691,2,90.2914,25.1444,1,9.11973,169.117,1,30.7394,0.110414,0.106465,2,644.742,61.7313,474.279,2.26415,26.6471,0.11,0.0172486,9.00E-41,26.8709,26.8662,2,26.6451,0.55786,2,8279.1,26.6037,1,0.241386,76.3117,0.0237328,50,1,1,0.12,443.46,-0.0147559,0.0237328,0.107774,0.69,0.00133634,1.9118,0.12,0,26.1972,1,474.811,25.1338,0.1,8.6875,0.0317134,0.0994993,0.0853477,0.110267,11.9446,64.4414,1,0,1,0.703463,-1
59.4315,152.754,0.478287,0.12,0.12,2,0.0980914,1,0.0858505,6.85972,26.6859,0.110596,0.10962,69.3408,1,0.169922,2539.73,26.148,0.189453,30.6555,0.0172486,1,8.691,2,90.2914,25.1444,1,9.11973,169.117,1,30.7394,0.110414,0.106465,2,644.742,61.7313,474.279,2.26415,26.6471,0.11,0.0172486,9.00E-41,26.8709,26.8662,2,26.6451,0.55786,2,8279.1,26.6037,1,0.241386,76.3117,0.0237328,50,1,1,0.12,443.46,-0.0147559,0.0237328,0.107774,0.69,0.00133634,1.9118,0.12,0,26.1972,1,474.811,25.1338,0.1,8.6875,0.0317134,0.0994993,0.0853477,0.110267,11.9446,64.4414,1,0,1,0.703463,-1
59.4947,152.718,0.478363,0.12,0.12,2,0.0987279,1,0.0860147,6.86013,26.8609,0.111939,0.11274,69.2923,1,0.169922,2537.22,26.1754,0.189453,30.5743,0.0820396,1,8.691,2,90.2023,25.3719,1,9.11973,169.134,1,30.5743,0.117249,0.118404,2,659.786,61.7622,474.279,2.26053,26.8609,0.11,0.0791276,9.00E-41,26.9187,26.9187,2,26.6699,0.584309,2,8279.1,26.6699,1,0.241303,76.6178,0.0231653,50,1,1,0.12,443.353,-0.0140592,0.0231653,0.112081,0.69,0.00138797,1.90891,0.12,0,26.1754,1,474.811,25.3719,0.1,8.6875,0.0307791,0.0993631,0.0859505,0.112425,11.9428,64.347,1,0,1,0.667467,-1
59.4947,152.718,0.478363,0.12,0.12,2,0.0987279,1,0.0860147,6.86013,26.8609,0.111939,0.11274,69.2923,1,0.169922,2537.22,26.1754,0.189453,30.5743,0.0820396,1,8.691,2,90.2023,25.3719,1,9.11973,169.134,1,30.5743,0.117249,0.118404,2,659.786,61.7622,474.279,2.26053,26.8609,0.11,0.0791276,9.00E-41,26.9187,26.9187,2,26.6699,0.584309,2,8279.1,26.6699,1,0.241303,76.6178,0.0231653,50,1,1,0.12,443.353,-0.0140592,0.0231653,0.112081,0.69,0.00138797,1.90891,0.12,0,26.1754,1,474.811,25.3719,0.1,8.6875,0.0307791,0.0993631,0.0859505,0.112425,11.9428,64.347,1,0,1,0.667467,-1
59.4947,152.718,0.478363,0.12,0.12,2,0.0987279,1,0.0860147,6.86013,26.8609,0.111939,0.11274,69.2923,1,0.169922,2537.22,26.1754,0.189453,30.5743,0.0820396,1,8.691,2,90.2023,25.3719,1,9.11973,169.134,1,30.5743,0.117249,0.118404,2,659.786,61.7622,474.279,2.26053,26.8609,0.11,0.0791276,9.00E-41,26.9187,26.9187,2,26.6699,0.584309,2,8279.1,26.6699,1,0.241303,76.6178,0.0231653,50,1,1,0.12,443.353,-0.0140592,0.0231653,0.112081,0.69,0.00138797,1.90891,0.12,0,26.1754,1,474.811,25.3719,0.1,8.6875,0.0307791,0.0993631,0.0859505,0.112425,11.9428,64.347,1,0,1,0.667467,-1
59.4947,152.718,0.478363,0.12,0.12,2,0.0987279,1,0.0860147,6.86013,26.8609,0.111939,0.11274,69.2923,1,0.169922,2537.22,26.1754,0.19043,30.5743,0.0820396,1,8.71544,2,90.2023,25.3719,1,9.19079,169.134,1,30.5743,0.117249,0.118404,2,659.786,61.7622,474.239,2.26053,26.8609,0.11,0.0791276,8.75E-41,26.9187,26.9187,2,26.6699,0.584309,2,8279.1,26.6699,1,0.241303,76.6178,0.0231653,50,1,1,0.12,443.353,-0.0140592,0.0231653,0.112081,0.69,0.00138797,1.90891,0.12,0,26.1754,1,474.806,25.3719,0.1,8.6875,0.0307791,0.0993631,0.0859505,0.112425,11.9428,64.347,1,0,1,0.667467,-1
59.4947,152.718,0.478363,0.12,0.12,2,0.0987279,1,0.0860147,6.86013,26.8609,0.111939,0.11274,69.2923,1,0.169922,2537.22,26.1754,0.19043,30.5743,0.0820396,1,8.71544,2,90.2023,25.3719,1,9.19079,169.134,1,30.5743,0.117249,0.118404,2,659.786,61.7622,474.239,2.26053,26.8609,0.11,0.0791276,8.75E-41,26.9187,26.9187,2,26.6699,0.584309,2,8279.1,26.6699,1,0.241303,76.6178,0.0231653,50,1,1,0.12,443.353,-0.0140592,0.0231653,0.112081,0.69,0.00138797,1.90891,0.12,0,26.1754,1,474.806,25.3719,0.1,8.6875,0.0307791,0.0993631,0.0859505,0.112425,11.9428,64.347,1,0,1,0.667467,-1
59.4947,152.718,0.478363,0.12,0.12,2,0.0987279,1,0.0860147,6.86013,26.8609,0.111939,0.11274,69.2923,1,0.169922,2537.22,26.1754,0.19043,30.5743,0.0820396,1,8.71544,2,90.2023,25.3719,1,9.19079,169.134,1,30.5743,0.117249,0.118404,2,659.786,61.7622,474.239,2.26053,26.8609,0.11,0.0791276,8.75E-41,26.9187,26.9187,2,26.6699,0.584309,2,8279.1,26.6699,1,0.241303,76.6178,0.0231653,50,1,1,0.12,443.353,-0.0140592,0.0231653,0.112081,0.69,0.00138797,1.90891,0.12,0,26.1754,1,474.806,25.3719,0.1,8.6875,0.0307791,0.0993631,0.0859505,0.112425,11.9428,64.347,1,0,1,0.667467,-1
60.0674,152.813,0.478385,0.12,0.12,2,0.0989529,1,0.0853634,6.74046,27.0522,0.114855,0.110063,69.2753,1,0.169922,2539.64,26.2434,0.19043,30.6067,0.0943655,1,8.71544,2,90.3222,25.6162,1,9.19079,169.123,1,30.6067,0.119502,0.116355,2,662.354,61.8589,474.239,2.25915,27.0522,0.11,0.0956952,8.75E-41,27.028,27.028,2,26.5862,0.60929,2,8279.1,26.5862,1,0.241414,77.105,0.0234791,50,1,1,0.12,443.28,-0.0147641,0.0234791,0.111774,0.69,0.00129372,1.91422,0.12,0,26.2434,1,474.806,25.6162,0.1,8.6875,0.0314839,0.0977057,0.0852926,0.111229,11.9416,64.3281,1,0,1,0.649469,-1
